tool,language,audio_file,original_text,transcribed_text,wer,cer,word_accuracy,char_accuracy,whisper_model,timestamp
elevenlabs,telugu,telugu_35.mp3,నా పడకగదిలో ఏ పరికరాలు ఉన్నాయి?,پرکگதی اسیلو dry mode سے چینڈی,1.0,0.9355,0.0,6.45,base,2026-03-05T11:42:08.289714+00:00
elevenlabs,telugu,telugu_36.mp3,పడకగదిలో AC ను ఆన్ చేయండి।,Padaqadadi AC low sleep mode on chain,1.0,1.0,0.0,0.0,base,2026-03-05T11:42:09.878763+00:00
elevenlabs,telugu,telugu_37.mp3,పడకగది AC లో ఉష్ణోగ్రత 18 డిగ్రీలకు సెట్ చేయండి।,"پرکہ گதی, ایسیلوں, ویٹکلسوگنوں, سطانم آیدگو ستچے ہیںڈی.",1.0,1.0,0.0,0.0,base,2026-03-05T11:42:12.328262+00:00
elevenlabs,telugu,telugu_38.mp3,పడకగది AC లో డిస్‌ప్లే మోడ్ ఆన్ చేయండి।,پر going to these clothes they look like style shooting,1.0,1.0,0.0,0.0,base,2026-03-05T11:42:28.857714+00:00
elevenlabs,telugu,telugu_39.mp3,డైనింగ్ రూమ్ లో AC ను ఆన్ చేయండి।,2011ers CH rooftop � ihr,1.0,0.8788,0.0,12.12,base,2026-03-05T11:42:47.209331+00:00
elevenlabs,telugu,telugu_4.mp3,ఆఫీస్ AC 2 ను ఆన్ చేయండి।,پڑکதہ دی ایر پیوریفائر ہندھلوں 16 امشالہ سوچ آف ٹیمہ سچے انڈی,1.0,1.0,0.0,0.0,base,2026-03-05T11:42:51.755399+00:00
elevenlabs,telugu,telugu_40.mp3,పడకగది AC లో డ్రై మోడ్ సెట్ చేయండి।,"Living Room AC 2 Low, Turbo Mode On Chandy",1.0,1.0,0.0,0.0,base,2026-03-05T11:42:53.477603+00:00
elevenlabs,telugu,telugu_41.mp3,పడకగది AC లో స్లీప్ మోడ్ ఆన్ చేయండి।,Parakagadhi A.C.L.O. Chill Lock On Chained,1.0,1.0,0.0,0.0,base,2026-03-05T11:42:55.496908+00:00
elevenlabs,telugu,telugu_42.mp3,పడకగది AC లో వెర్టికల్ స్వింగ్ ను స్థానం 5 కు సెట్ చేయండి।,ھا فیس ایسی تولو فانویگم ہیگر سے چینڈی,1.0,0.8793,0.0,12.07,base,2026-03-05T11:43:14.134136+00:00
elevenlabs,telugu,telugu_43.mp3,పడకగది AC లో స్కై హై కలర్ ఆన్ చేయండి।,"پڑکہ گதی اسیلو, ہوریزانٹلスピングنو اوٹوگہ سچے انڈی",1.0,1.0,0.0,0.0,base,2026-03-05T11:43:16.580441+00:00
elevenlabs,telugu,telugu_44.mp3,లివింగ్ రూమ్ AC 2 ను ఆన్ చేసి దాని హారిజాంటల్ స్వింగ్ ను స్థానం 2 కు సెట్ చేయండి।,Living room AC'TULO och None inmates stands for 70°C,1.0,0.8765,0.0,12.35,base,2026-03-05T11:43:39.717301+00:00
elevenlabs,telugu,telugu_45.mp3,లివింగ్ రూమ్ AC 2 లో టర్బో మోడ్ ఆన్ చేయండి।,Yoga Room AC1NO ON CHECK段 è SWITCH OFF TIME dış 2021<|hi|>,1.0,1.0,0.0,0.0,base,2026-03-05T11:43:54.204764+00:00
elevenlabs,telugu,telugu_46.mp3,పడకగది AC లో చైల్డ్ లాక్ ఆన్ చేయండి।,"Yoga Room AC-1 Low, Humicon Mode On Chandy",1.0,1.0,0.0,0.0,base,2026-03-05T11:43:55.826434+00:00
elevenlabs,telugu,telugu_47.mp3,ఆఫీస్ AC 2 లో ఫ్యాన్ వేగం హై గా సెట్ చేయండి।,Padakagathi egy simale CHILLOCK mode off change,1.0,0.9545,0.0,4.55,base,2026-03-05T11:44:06.274314+00:00
elevenlabs,telugu,telugu_48.mp3,పడకగది AC లో హారిజాంటల్ స్వింగ్ ను ఆటోగా సెట్ చేయండి।,Konkண p味ogad a gebe,1.0,0.9434,0.0,5.66,base,2026-03-05T11:44:16.510331+00:00
elevenlabs,telugu,telugu_49.mp3,లివింగ్ రూమ్ AC 2 లో ఉష్ణోగ్రత 30 డిగ్రీలకు సెట్ చేయండి।,"پارکதுதி, ACLO, LIGHT INTENSITELOGA SETCHE INDI",1.0,0.9107,0.0,8.93,base,2026-03-05T11:44:18.572721+00:00
elevenlabs,telugu,telugu_5.mp3,యోగ రూమ్ AC 1 ను ఆన్ చేసి దాని స్విచ్ ఆఫ్ టైమర్ ను 20 నిమిషాలకు సెట్ చేయండి।,einge알Neopéithi musi Þa,1.0,0.9737,0.0,2.63,base,2026-03-05T11:44:30.467884+00:00
elevenlabs,telugu,telugu_50.mp3,యోగ రూమ్ AC 1 లో హ్యూమికాన్ మోడ్ ఆన్ చేయండి।,15 귓 hungry,1.0,0.9318,0.0,6.82,base,2026-03-05T11:44:59.006663+00:00
elevenlabs,telugu,telugu_51.mp3,పడకగది AC లో చైల్డ్ లాక్ మోడ్ ఆఫ్ చేయండి।,"پڑکதہதے ھئیسی ٹுلوں, ویٹکلٹسپینگنوں,ستانم نالکو, مریو, ہیریزنٹلٹسپینگنوں,ستانمورکو ستچینڈی.",1.0,1.0,0.0,0.0,base,2026-03-05T11:45:02.768937+00:00
elevenlabs,telugu,telugu_52.mp3,పడకగది AC లో ఈకో మోడ్ ఆన్ చేయండి।,پрев கதviewதே A-c–2 loppfaplace oranges,1.0,1.0,0.0,0.0,base,2026-03-05T11:45:13.102076+00:00
elevenlabs,telugu,telugu_53.mp3,పడకగది AC లో లైట్ ఇన్‌టెన్సిటీ లో గా సెట్ చేయండి।,"پرکத்துதி, AC-Tool-O, Fan-Vegam, Medium-Gaset Chendi",1.0,0.9796,0.0,2.04,base,2026-03-05T11:45:15.346693+00:00
sarvam,english,english_0.wav,Turn on bedroom air purifier 1.,"Turn on bedroom here, Purify 1.",0.3333,0.2258,66.67,77.42,base,2026-03-05T11:45:17.125198+00:00
sarvam,english,english_1.wav,Turn on buzzer control in bedroom air purifier 1.,Turn on buzzer control in bedroom air purifier 1.,0.0,0.0,100.0,100.0,base,2026-03-05T11:45:18.743282+00:00
sarvam,english,english_10.wav,Set fan speed 4 in bedroom air purifier 1.,Turn on Dining Room Air Purifier 1.,0.6667,0.381,33.33,61.9,base,2026-03-05T11:45:20.510978+00:00
sarvam,english,english_100.wav,Set night mode in bedroom air purifier 1.,Turn on the study AC1 and set fan speed high in kitchen AC2.,1.0,1.0,0.0,0.0,base,2026-03-05T11:45:22.145404+00:00
sarvam,english,english_101.wav,Set switch off timer 60 minutes in bedroom air purifier 1.,Turn on EcoMode in Study AC1.,0.9091,0.7414,9.09,25.86,base,2026-03-05T11:45:23.572983+00:00
sarvam,english,english_102.wav,Set ring led brightness to 40 in bedroom air purifier 1.,turn on living room AC1 and set its vertical swing to down 3.,1.0,0.875,0.0,12.5,base,2026-03-05T11:45:25.204350+00:00
sarvam,english,english_103.wav,Turn on turbo mode and turn off buzzer control in bedroom air purifier 1.,Set switch on timer to 123 minutes in living room AC1.,0.9286,0.726,7.14,27.4,base,2026-03-05T11:45:26.770150+00:00
sarvam,english,english_104.wav,Set switch off timer 720 minutes in bedroom air purifier 1.,Turn on silent mode in living room AC1.,0.9091,0.6949,9.09,30.51,base,2026-03-05T11:45:28.222859+00:00
sarvam,english,english_105.wav,Turn on the air purifier in dining room.,Turn on Yoga room AC1 and set it to 17 degrees with vertical swings set to position 4.,1.0,1.0,0.0,0.0,base,2026-03-05T11:45:30.017262+00:00
sarvam,english,english_106.wav,What is the status of my bedroom air purifier 1?,Set moonlight to unfalling yoga room AC1.,1.0,0.7917,0.0,20.83,base,2026-03-05T11:45:31.734579+00:00
sarvam,english,english_107.wav,Turn on dining room air purifier 1.,Turn on Child Lock Mode in Yoga Room AC1.,1.0,0.7143,0.0,28.57,base,2026-03-05T11:45:33.386288+00:00
sarvam,english,english_108.wav,Set ring led brightness 70 in dining room air purifier 1.,Set switch on timer 2 minutes in Yoga room AC1.,0.8182,0.6842,18.18,31.58,base,2026-03-05T11:45:34.904322+00:00
sarvam,english,english_109.wav,Turn on heater power in dining room air purifier 1.,Turn off Yoga Rume Siwan.,0.9,0.7255,10.0,27.45,base,2026-03-05T11:45:36.510137+00:00
sarvam,english,english_11.wav,Set night mode in dining room air purifier 1.,Setring Late Brightness 17 inch Dining Room ARP-5-1,0.8889,0.6889,11.11,31.11,base,2026-03-05T11:45:38.218791+00:00
sarvam,english,english_110.wav,Set switch off timer 180 minutes in dining room air purifier 1.,German dining room is C1.,0.8333,0.6667,16.67,33.33,base,2026-03-05T11:45:39.621194+00:00
sarvam,english,english_111.wav,Turn on buzzer control in dining room air purifier 1.,Turn on living room AC2 and set its fan speed to high.,1.0,0.7358,0.0,26.42,base,2026-03-05T11:45:41.216322+00:00
sarvam,english,english_112.wav,Set fan speed 3 in dining room air purifier 1.,Turn on Eco Mode in Living Room AC2.,0.8,0.6304,20.0,36.96,base,2026-03-05T11:45:42.786271+00:00
sarvam,english,english_113.wav,Turn on dining room air purifier 1.,Turn on Sleep mode in Living Room AC2,0.8571,0.6571,14.29,34.29,base,2026-03-05T11:45:44.212129+00:00
sarvam,english,english_114.wav,Set ring led brightness to 200 in dining room air purifier 1.,Turn on Turbo Mode in Living Room AC2 and Turn on Bedroom AC1.,1.0,0.7049,0.0,29.51,base,2026-03-05T11:45:45.753774+00:00
sarvam,english,english_115.wav,Set switch off timer 180 minutes in dining room air purifier 100.,Turn on the chimney and kitchen.,1.0,0.7385,0.0,26.15,base,2026-03-05T11:45:47.303579+00:00
sarvam,english,english_116.wav,Turn on the living room air purifier 1.,Turn on the AC in the office and set it to dry mode.,1.0,0.7692,0.0,23.08,base,2026-03-05T11:45:49.080174+00:00
sarvam,english,english_117.wav,Set switch off timer 60 minutes in living room air purifier 1.,Sit the office AC-1 to auto mode.,1.0,0.7258,0.0,27.42,base,2026-03-05T11:45:50.522124+00:00
sarvam,english,english_118.wav,Turn on night mode in the living room air purifier 1.,Set vertical swing to position 1 inch of AC1.,1.0,0.7547,0.0,24.53,base,2026-03-05T11:45:52.107148+00:00
sarvam,english,english_119.wav,Turn off fan power of the living room air purifier 1.,Set fan speed low in Office AC1.,0.9091,0.717,9.09,28.3,base,2026-03-05T11:45:53.649488+00:00
sarvam,english,english_12.wav,Turn on fan power and set fan speed 4 in living room air purifier 1.,Turn on heater power in dining room airp5r1.,0.6667,0.5,33.33,50.0,base,2026-03-05T11:45:55.246397+00:00
sarvam,english,english_120.wav,Set fan speed 8 in living room air purifier 1.,Turn on all the ACs in Kits room and set moonlight to balance in Kits room AC1 and set temperature 22 degrees in Kits room AC2.,1.0,1.0,0.0,0.0,base,2026-03-05T11:45:57.344797+00:00
sarvam,english,english_121.wav,Turn off living room air purifier 1.,Turn on kitchen AC3 and set to turbo mode.,1.0,0.8056,0.0,19.44,base,2026-03-05T11:45:58.907409+00:00
sarvam,english,english_122.wav,Turn off living room air purifier 1.,Turn on Child Lock Mode in Kitchen AC3.,1.0,0.6944,0.0,30.56,base,2026-03-05T11:46:00.346435+00:00
sarvam,english,english_123.wav,Set fan speed 2 in living room air purifier 1.,Change Variable Capacity to C1 Inks Kitchen AC3,1.0,0.8696,0.0,13.04,base,2026-03-05T11:46:01.916273+00:00
sarvam,english,english_124.wav,What devices do I have in my bedroom?,Turn on study AC1.,1.0,0.8378,0.0,16.22,base,2026-03-05T11:46:03.414727+00:00
sarvam,english,english_125.wav,Turn on the AC in the bedroom,Set temperature 1 degree in study AC1.,0.8571,1.0,14.29,0.0,base,2026-03-05T11:46:04.946120+00:00
sarvam,english,english_126.wav,Set temperature 18 degrees in the bedroom AC,Turn on display mode and dry mode in study AC1.,1.0,0.8864,0.0,11.36,base,2026-03-05T11:46:06.474670+00:00
sarvam,english,english_127.wav,Turn on display mode in the bedroom AC.,Turn on Huykon Mode in steady AC1.,0.5,0.4359,50.0,56.41,base,2026-03-05T11:46:08.126352+00:00
sarvam,english,english_128.wav,Turn on the ac in the dining room.,Turn on sleep mode instead AC1.,0.75,0.5882,25.0,41.18,base,2026-03-05T11:46:09.560243+00:00
sarvam,english,english_129.wav,Turn on office AC 2.,Set Variable Capacity Level C4 in Study AC1.,1.0,1.0,0.0,0.0,base,2026-03-05T11:46:11.017553+00:00
sarvam,english,english_13.wav,Set dry mode in bedroom ac.,Set Night Mode in Dining Room Air Purifier 1.,1.0,0.9259,0.0,7.41,base,2026-03-05T11:46:12.608967+00:00
sarvam,english,english_130.wav,Turn on sleep mode in bedroom ac.,What are the device that I have in my bedroom and kitchen?,1.0,1.0,0.0,0.0,base,2026-03-05T11:46:14.283938+00:00
sarvam,english,english_131.wav,Set vertical swing to position 5 in bedroom ac.,Turn on the AC in office and set it to 22 degrees.,1.0,0.8511,0.0,14.89,base,2026-03-05T11:46:15.746930+00:00
sarvam,english,english_132.wav,Turn on sky high color in bedroom ac.,Set Marable Capacity of Office AC12CA.,1.0,0.8378,0.0,16.22,base,2026-03-05T11:46:17.379263+00:00
sarvam,english,english_133.wav,Turn on living room AC 2 and set it's horizontal swing to position 2.,Tarnan Ikomod in office is C1.,1.0,0.7536,0.0,24.64,base,2026-03-05T11:46:19.017439+00:00
sarvam,english,english_134.wav,Turn on turbo mode in living room AC 2.,Set temperature 21 degrees in office AC-1.,0.8889,0.7949,11.11,20.51,base,2026-03-05T11:46:20.461517+00:00
sarvam,english,english_135.wav,Turn on child lock in bedroom ac.,Turn on Bedroom AC1 and set variable capacity and moonlight to C4 and sky high respectively.,1.0,1.0,0.0,0.0,base,2026-03-05T11:46:22.205006+00:00
sarvam,english,english_136.wav,Set fan speed high in office AC 2.,Set Turbo Mode in Bedroom AC1.,0.75,0.6471,25.0,35.29,base,2026-03-05T11:46:23.694067+00:00
sarvam,english,english_137.wav,Set horizontal swing to auto in bedroom ac.,Set Light intensity low in bedroom AC1.,0.625,0.4651,37.5,53.49,base,2026-03-05T11:46:25.358606+00:00
sarvam,english,english_138.wav,Set temperature 30 degrees in the living room AC 2.,Turn on silent morning bedroom AC1.,1.0,0.6667,0.0,33.33,base,2026-03-05T11:46:26.736624+00:00
sarvam,english,english_139.wav,Turn on yoga room AC 1 and set it's switch off timer to 20 minutes.,Turn off Bedroom AC1.,0.8667,0.7761,13.33,22.39,base,2026-03-05T11:46:28.111322+00:00
sarvam,english,english_14.wav,Turn on humicon mode in yoga room AC 1.,Set switch of timer 180 minutes in dining room air purifier 1.,1.0,1.0,0.0,0.0,base,2026-03-05T11:46:29.605704+00:00
sarvam,english,english_140.wav,Turn off child lock mode in bedroom ac.,Turn on all ACs in dining room and set dining room AC 2 to 27 degrees with moonlight dream on.,1.0,1.0,0.0,0.0,base,2026-03-05T11:46:31.485841+00:00
sarvam,english,english_141.wav,Turn on eco mode in the ac in bedroom.,Turn on child lock mode in dining room AC2.,0.6667,0.6316,33.33,36.84,base,2026-03-05T11:46:32.982760+00:00
sarvam,english,english_142.wav,Set light intensity low in the ac in bedroom.,Turn on the refrigerator in the kitchen.,0.7778,0.6889,22.22,31.11,base,2026-03-05T11:46:34.390089+00:00
elevenlabs,english,english_0.mp3,Turn on bedroom air purifier 1.,Turn on bedroom air purifier 1.,0.0,0.0,100.0,100.0,base,2026-03-05T11:46:35.931336+00:00
elevenlabs,english,english_1.mp3,Turn on buzzer control in bedroom air purifier 1.,"Turn on buzzer control in bedroom, air purifier 1.",0.1111,0.0204,88.89,97.96,base,2026-03-05T11:46:37.513923+00:00
elevenlabs,english,english_10.mp3,Set fan speed 4 in bedroom air purifier 1.,Turn on Dining Room Air Purify 1.,0.7778,0.4524,22.22,54.76,base,2026-03-05T11:46:38.945693+00:00
elevenlabs,english,english_100.mp3,Set night mode in bedroom air purifier 1.,Turn on the study AC1 and set fan speed high in Kitchen AC2.,1.0,1.0,0.0,0.0,base,2026-03-05T11:46:40.691871+00:00
elevenlabs,english,english_101.mp3,Set switch off timer 60 minutes in bedroom air purifier 1.,Don't on Eco Mode and study AC1.,1.0,0.7414,0.0,25.86,base,2026-03-05T11:46:42.203461+00:00
elevenlabs,english,english_102.mp3,Set ring led brightness to 40 in bedroom air purifier 1.,Turn on Living Room AC1 and set its vertical swing to down 3.,1.0,0.875,0.0,12.5,base,2026-03-05T11:46:43.905020+00:00
elevenlabs,english,english_103.mp3,Turn on turbo mode and turn off buzzer control in bedroom air purifier 1.,Set switch on timer to 123 minutes in living room AC1.,0.9286,0.726,7.14,27.4,base,2026-03-05T11:46:45.399927+00:00
elevenlabs,english,english_104.mp3,Set switch off timer 720 minutes in bedroom air purifier 1.,Turn on Silent Mode in Livardroom AC1.,0.9091,0.678,9.09,32.2,base,2026-03-05T11:46:46.978494+00:00
elevenlabs,english,english_105.mp3,Turn on the air purifier in dining room.,Turn on Yoga Room AC1 and set it to 17 degrees with vertical swing set to position 4.,1.0,1.0,0.0,0.0,base,2026-03-05T11:46:48.742662+00:00
elevenlabs,english,english_106.mp3,What is the status of my bedroom air purifier 1?,Set Moonlight to Unfurl and Yoga Room AC1.,1.0,0.75,0.0,25.0,base,2026-03-05T11:46:50.164887+00:00
elevenlabs,english,english_107.mp3,Turn on dining room air purifier 1.,Turn on child lock mode in Yoga room AC1.,1.0,0.7143,0.0,28.57,base,2026-03-05T11:46:51.775538+00:00
elevenlabs,english,english_108.mp3,Set ring led brightness 70 in dining room air purifier 1.,Set switch on timer 2 minutes in Yoga room AC1.,0.8182,0.6842,18.18,31.58,base,2026-03-05T11:46:53.257818+00:00
